State,City,Date Local,NO2 Units,NO2 Mean,O3 Units,O3 Mean,SO2 Units,SO2 Mean,CO Units,CO Mean
Alabama,Birmingham,2014-09-24,Parts per billion,8.7875,Parts per million,0.029208,Parts per billion,1.761111,Parts per million,0.183889
Alabama,Birmingham,2014-09-25,Parts per billion,16.191667000000002,Parts per million,0.026667000000000003,Parts per billion,3.722727,Parts per million,0.23
Alabama,Birmingham,2014-09-26,Parts per billion,9.828571,Parts per million,0.022458,Parts per billion,1.104545,Parts per million,0.161364
Alabama,Birmingham,2014-09-27,Parts per billion,7.775,Parts per million,0.019292,Parts per billion,0.313636,Parts per million,0.14090899999999998
Alabama,Birmingham,2014-09-28,Parts per billion,6.6125,Parts per million,0.024917,Parts per billion,0.45,Parts per million,0.13
Alabama,Birmingham,2014-09-29,Parts per billion,7.233333,Parts per million,0.022583,Parts per billion,1.671429,Parts per million,0.1815
Alabama,Birmingham,2014-09-30,Parts per billion,11.845833,Parts per million,0.019,Parts per billion,1.457143,Parts per million,0.239048
Alabama,Birmingham,2014-10-01,Parts per billion,15.279167,Parts per million,0.026667000000000003,Parts per billion,2.0055560000000003,Parts per million,0.319091
Alabama,Birmingham,2014-10-02,Parts per billion,10.9125,Parts per million,0.023,Parts per billion,1.340909,Parts per million,0.168
Alabama,Birmingham,2014-10-03,Parts per billion,7.275,Parts per million,0.030458,Parts per billion,0.109091,Parts per million,0.137727
Alabama,Birmingham,2014-10-04,Parts per billion,3.5958330000000003,Parts per million,0.024667,Parts per billion,0.2,Parts per million,0.105
Alabama,Birmingham,2014-10-05,Parts per billion,8.9,Parts per million,0.029708,Parts per billion,1.045455,Parts per million,0.187727
Alabama,Birmingham,2014-10-06,Parts per billion,8.076189999999999,Parts per million,0.036875,Parts per billion,0.690476,Parts per million,0.139524
Alabama,Birmingham,2014-10-07,Parts per billion,7.316667,Parts per million,0.034542,Parts per billion,0.6727270000000001,Parts per million,0.13578900000000002
Alabama,Birmingham,2014-10-08,Parts per billion,8.570833,Parts per million,0.029917000000000006,Parts per billion,0.845,Parts per million,0.171
Alabama,Birmingham,2014-10-09,Parts per billion,18.745833,Parts per million,0.020208,Parts per billion,1.336364,Parts per million,0.339545
Alabama,Birmingham,2014-10-10,Parts per billion,9.495833,Parts per million,0.020708,Parts per billion,0.5818180000000001,Parts per million,0.139545
Alabama,Birmingham,2014-10-11,Parts per billion,9.195833,Parts per million,0.016708,Parts per billion,0.368182,Parts per million,0.232273
Alabama,Birmingham,2014-10-12,Parts per billion,7.125,Parts per million,0.022583,Parts per billion,0.736364,Parts per million,0.170455
Alabama,Birmingham,2014-10-13,Parts per billion,4.029167,Parts per million,0.026375,Parts per billion,0.175,Parts per million,0.0975
Alabama,Birmingham,2014-10-14,Parts per billion,6.445833,Parts per million,0.021167,Parts per billion,0.336364,Parts per million,0.14090899999999998
Alabama,Birmingham,2014-10-15,Parts per billion,6.9875,Parts per million,0.024083,Parts per billion,0.255,Parts per million,0.15
Alabama,Birmingham,2014-10-16,Parts per billion,11.729167,Parts per million,0.017833,Parts per billion,0.245455,Parts per million,0.224545
Alabama,Birmingham,2014-10-17,Parts per billion,14.125,Parts per million,0.028125,Parts per billion,0.881818,Parts per million,0.377727
Alabama,Birmingham,2014-10-18,Parts per billion,6.795833,Parts per million,0.029167,Parts per billion,0.25,Parts per million,0.135
Alabama,Birmingham,2014-10-19,Parts per billion,7.329167,Parts per million,0.017542,Parts per billion,2.322727,Parts per million,0.17
Alabama,Birmingham,2014-10-20,Parts per billion,13.636364000000002,Parts per million,0.017792,Parts per billion,1.12,Parts per million,0.353
Alabama,Birmingham,2014-10-21,Parts per billion,12.383333,Parts per million,0.020667,Parts per billion,1.522727,Parts per million,0.261579
Alabama,Birmingham,2014-10-22,Parts per billion,8.691667,Parts per million,0.021125,Parts per billion,1.190909,Parts per million,0.145455
Alabama,Birmingham,2014-10-23,Parts per billion,8.966667,Parts per million,0.017417,Parts per billion,1.495455,Parts per million,0.169545
Alabama,Birmingham,2014-10-24,Parts per billion,11.041667,Parts per million,0.019708,Parts per billion,0.8227270000000001,Parts per million,0.216364
Alabama,Birmingham,2014-10-25,Parts per billion,17.2125,Parts per million,0.017333,Parts per billion,1.813636,Parts per million,0.49
Alabama,Birmingham,2014-10-26,Parts per billion,12.091667,Parts per million,0.02075,Parts per billion,1.218182,Parts per million,0.483182
Alabama,Birmingham,2014-10-27,Parts per billion,11.625,Parts per million,0.028708,Parts per billion,1.47,Parts per million,0.333
Alabama,Birmingham,2014-10-28,Parts per billion,14.129167,Parts per million,0.02625,Parts per billion,0.545455,Parts per million,0.225455
Alabama,Birmingham,2014-10-29,Parts per billion,12.216667,Parts per million,0.014958,Parts per billion,0.17,Parts per million,0.207727
Alabama,Birmingham,2014-10-30,Parts per billion,11.6125,Parts per million,0.014375,Parts per billion,0.745,Parts per million,0.316364
Alabama,Birmingham,2014-10-31,Parts per billion,9.391667,Parts per million,0.022,Parts per billion,2.422727,Parts per million,0.254091
Alabama,Birmingham,2014-11-01,Parts per billion,4.516667,Parts per million,0.019458,Parts per billion,0.5,Parts per million,0.121818
Alabama,Birmingham,2014-11-02,Parts per billion,11.029167,Parts per million,0.015667,Parts per billion,1.954545,Parts per million,0.207273
Alabama,Birmingham,2014-11-03,Parts per billion,22.345455,Parts per million,0.013708,Parts per billion,2.75,Parts per million,0.32299999999999995
Alabama,Birmingham,2014-11-04,Parts per billion,17.070833,Parts per million,0.029875,Parts per billion,1.886364,Parts per million,0.282632
Alabama,Birmingham,2014-11-05,Parts per billion,15.8875,Parts per million,0.020458,Parts per billion,1.95,Parts per million,0.265909
Alabama,Birmingham,2014-11-06,Parts per billion,5.166667,Parts per million,0.031208,Parts per billion,0.540909,Parts per million,0.119545
Alabama,Birmingham,2014-11-07,Parts per billion,7.15,Parts per million,0.020083,Parts per billion,0.418182,Parts per million,0.194091
Alabama,Birmingham,2014-11-08,Parts per billion,13.141667000000002,Parts per million,0.020458,Parts per billion,1.059091,Parts per million,0.32863600000000004
Alabama,Birmingham,2014-11-09,Parts per billion,8.870833,Parts per million,0.015916999999999997,Parts per billion,1.336364,Parts per million,0.272727
Alabama,Birmingham,2014-11-10,Parts per billion,11.279167,Parts per million,0.027708,Parts per billion,1.515,Parts per million,0.2585
Alabama,Birmingham,2014-11-11,Parts per billion,14.641667000000002,Parts per million,0.027583,Parts per billion,2.077273,Parts per million,0.265
Alabama,Birmingham,2014-11-12,Parts per billion,5.091667,Parts per million,0.013333,Parts per billion,0.214286,Parts per million,0.125909
Alabama,Birmingham,2014-11-13,Parts per billion,3.558333,Parts per million,0.02125,Parts per billion,0.468182,Parts per million,0.103636
Alabama,Birmingham,2014-11-14,Parts per billion,5.866667,Parts per million,0.020792,Parts per billion,0.645455,Parts per million,0.124091
Alabama,Birmingham,2014-11-15,Parts per billion,8.116667,Parts per million,0.027000000000000003,Parts per billion,1.3,Parts per million,0.166364
Alabama,Birmingham,2014-11-16,Parts per billion,6.091667,Parts per million,0.024667,Parts per billion,1.259091,Parts per million,0.144091
Alabama,Birmingham,2014-11-17,Parts per billion,3.918182,Parts per million,0.024833,Parts per billion,0.31,Parts per million,0.125
Alabama,Birmingham,2014-11-18,Parts per billion,13.545832999999998,Parts per million,0.019917,Parts per billion,0.5954550000000001,Parts per million,0.33684200000000003
Alabama,Birmingham,2014-11-19,Parts per billion,18.7375,Parts per million,0.025833,Parts per billion,1.327273,Parts per million,0.394545
Alabama,Birmingham,2014-11-20,Parts per billion,18.9625,Parts per million,0.0215,Parts per billion,2.204545,Parts per million,0.350455
Alabama,Birmingham,2014-11-21,Parts per billion,20.295833,Parts per million,0.023708,Parts per billion,2.89,Parts per million,0.2685
Alabama,Birmingham,2014-11-22,Parts per billion,8.870833,Parts per million,0.036042000000000005,Parts per billion,2.018182,Parts per million,0.15
Alabama,Birmingham,2014-11-23,Parts per billion,3.5375,Parts per million,0.030333,Parts per billion,0.159091,Parts per million,0.113182
Alabama,Birmingham,2014-11-24,Parts per billion,5.254167,Parts per million,0.025333,Parts per billion,0.295,Parts per million,0.122
Alabama,Birmingham,2014-11-25,Parts per billion,7.925,Parts per million,0.02375,Parts per billion,0.6238100000000001,Parts per million,0.176818
Alabama,Birmingham,2014-11-26,Parts per billion,8.009091,Parts per million,0.026125,Parts per billion,0.7,Parts per million,0.14818199999999998
Alabama,Birmingham,2014-11-27,Parts per billion,5.479167,Parts per million,0.019417,Parts per billion,0.481818,Parts per million,0.145455
Alabama,Birmingham,2014-11-28,Parts per billion,9.6,Parts per million,0.024417,Parts per billion,2.840909,Parts per million,0.204545
Alabama,Birmingham,2014-11-29,Parts per billion,8.375,Parts per million,0.028875,Parts per billion,2.727273,Parts per million,0.170455
Alabama,Birmingham,2014-11-30,Parts per billion,4.391667,Parts per million,0.030542000000000007,Parts per billion,0.481818,Parts per million,0.135455
Alabama,Birmingham,2014-12-01,Parts per billion,12.938095,Parts per million,0.013833000000000002,Parts per billion,0.35,Parts per million,0.4175
Alabama,Birmingham,2014-12-02,Parts per billion,11.616667,Parts per million,0.013291999999999998,Parts per billion,0.594118,Parts per million,0.435294
Alabama,Birmingham,2014-12-03,Parts per billion,10.629167,Parts per million,0.012708,Parts per billion,2.004545,Parts per million,0.27421100000000004
Alabama,Birmingham,2014-12-04,Parts per billion,17.025,Parts per million,0.012583,Parts per billion,1.554545,Parts per million,0.391818
Alabama,Birmingham,2014-12-05,Parts per billion,10.829167,Parts per million,0.021083,Parts per billion,0.7136359999999999,Parts per million,0.169545
Alabama,Birmingham,2014-12-06,Parts per billion,3.566667,Parts per million,0.025583,Parts per billion,0.090909,Parts per million,0.136364
Alabama,Birmingham,2014-12-07,Parts per billion,3.2833330000000003,Parts per million,0.027375,Parts per billion,1.054545,Parts per million,0.126818
Alabama,Birmingham,2014-12-08,Parts per billion,15.154167,Parts per million,0.012222,Parts per billion,1.395,Parts per million,0.31
Alabama,Birmingham,2014-12-09,Parts per billion,8.5625,Parts per million,0.021583,Parts per billion,0.531818,Parts per million,0.156818
Alabama,Birmingham,2014-12-10,Parts per billion,9.091667,Parts per million,0.012083,Parts per billion,0.815789,Parts per million,0.207273
Alabama,Birmingham,2014-12-11,Parts per billion,11.241667,Parts per million,0.012833,Parts per billion,1.0954549999999998,Parts per million,0.213636
Alabama,Birmingham,2014-12-12,Parts per billion,16.891667,Parts per million,0.011333,Parts per billion,1.127273,Parts per million,0.427727
Alabama,Birmingham,2014-12-13,Parts per billion,10.704167,Parts per million,0.021083,Parts per billion,1.1545450000000002,Parts per million,0.245909
Alabama,Birmingham,2014-12-14,Parts per billion,9.583333,Parts per million,0.021417,Parts per billion,0.631818,Parts per million,0.25
Alabama,Birmingham,2014-12-15,Parts per billion,15.038095000000002,Parts per million,0.019583,Parts per billion,2.24,Parts per million,0.2845
Alabama,Birmingham,2014-12-16,Parts per billion,7.05,Parts per million,0.014458000000000004,Parts per billion,0.483333,Parts per million,0.211364
Alabama,Birmingham,2014-12-17,Parts per billion,9.729167,Parts per million,0.008042,Parts per billion,0.0,Parts per million,0.205556
Alabama,Birmingham,2014-12-30,Parts per billion,5.5625,Parts per million,0.015375,Parts per billion,-0.011111,Parts per million,0.185789
Alabama,Birmingham,2014-12-31,Parts per billion,9.370833,Parts per million,0.014737,Parts per billion,0.445,Parts per million,0.25363600000000003
Alaska,Fairbanks,2014-07-01,Parts per billion,2.080952,Parts per million,0.013375,Parts per billion,3.775,Parts per million,0.28625
Alaska,Fairbanks,2014-07-02,Parts per billion,1.820833,Parts per million,0.010792,Parts per billion,3.920833,Parts per million,0.274583
Alaska,Fairbanks,2014-07-03,Parts per billion,2.954167,Parts per million,0.01225,Parts per billion,4.778261,Parts per million,0.275217
Alaska,Fairbanks,2014-07-04,Parts per billion,3.240909,Parts per million,0.018458,Parts per billion,4.541667,Parts per million,0.25166700000000003
Alaska,Fairbanks,2014-07-05,Parts per billion,3.666667,Parts per million,0.023875,Parts per billion,4.408333,Parts per million,0.246667
Alaska,Fairbanks,2014-07-06,Parts per billion,2.983333,Parts per million,0.016,Parts per billion,4.552174,Parts per million,0.269565
Alaska,Fairbanks,2014-12-18,Parts per billion,16.9125,Parts per million,0.004208,Parts per billion,5.3,Parts per million,0.333913
Alaska,Fairbanks,2014-12-19,Parts per billion,26.959091,Parts per million,0.002375,Parts per billion,11.233333,Parts per million,0.937083
Alaska,Fairbanks,2014-12-20,Parts per billion,26.145833,Parts per million,0.002875,Parts per billion,14.541667000000002,Parts per million,0.973333
Alaska,Fairbanks,2014-12-21,Parts per billion,17.666667,Parts per million,0.007333,Parts per billion,10.491304,Parts per million,0.522609
Alaska,Fairbanks,2014-12-22,Parts per billion,23.368182,Parts per million,0.002333,Parts per billion,14.504167,Parts per million,0.879583
Alaska,Fairbanks,2014-12-23,Parts per billion,18.308333,Parts per million,0.004,Parts per billion,7.825,Parts per million,0.532273
Alaska,Fairbanks,2014-12-24,Parts per billion,21.929167,Parts per million,0.003542,Parts per billion,13.595652,Parts per million,0.733478
Alaska,Fairbanks,2014-12-25,Parts per billion,21.6,Parts per million,0.007333,Parts per billion,14.975,Parts per million,0.628333
Alaska,Fairbanks,2014-12-26,Parts per billion,15.05,Parts per million,0.013333,Parts per billion,5.633333,Parts per million,0.401667
Alaska,Fairbanks,2014-12-27,Parts per billion,25.0875,Parts per million,0.005833,Parts per billion,12.582609,Parts per million,0.69
Alaska,Fairbanks,2014-12-28,Parts per billion,28.7,Parts per million,0.007167,Parts per billion,13.4125,Parts per million,0.569167
Alaska,Fairbanks,2014-12-29,Parts per billion,26.316667,Parts per million,0.002708,Parts per billion,10.5875,Parts per million,0.740833
Arizona,Phoenix,2014-01-04,Parts per billion,25.875,Parts per million,0.012708,Parts per billion,1.791667,Parts per million,0.608333
Arizona,Phoenix,2014-01-05,Parts per billion,26.875,Parts per million,0.0145,Parts per billion,1.75,Parts per million,0.841667
Arizona,Phoenix,2014-01-09,Parts per billion,30.791667,Parts per million,0.009833,Parts per billion,2.666667,Parts per million,0.608333
Arizona,Phoenix,2014-01-10,Parts per billion,29.826087,Parts per million,0.01175,Parts per billion,1.956522,Parts per million,0.669565
Arizona,Phoenix,2014-01-11,Parts per billion,29.875,Parts per million,0.013792,Parts per billion,2.541667,Parts per million,0.775
Arizona,Phoenix,2014-01-12,Parts per billion,26.916667,Parts per million,0.013625,Parts per billion,1.5,Parts per million,0.466667
Arizona,Phoenix,2014-01-13,Parts per billion,34.291667,Parts per million,0.011583,Parts per billion,2.0,Parts per million,0.920833
Arizona,Phoenix,2014-01-14,Parts per billion,37.318182,Parts per million,0.00925,Parts per billion,2.26087,Parts per million,0.747826
Arizona,Phoenix,2014-01-15,Parts per billion,41.833333,Parts per million,0.009333,Parts per billion,3.333333,Parts per million,1.0375
Arizona,Phoenix,2014-01-16,Parts per billion,36.318182,Parts per million,0.009292,Parts per billion,2.272727,Parts per million,0.840909
Arizona,Phoenix,2014-01-17,Parts per billion,38.782609,Parts per million,0.012875,Parts per billion,2.956522,Parts per million,1.017391
Arizona,Phoenix,2014-01-18,Parts per billion,33.166667,Parts per million,0.012042,Parts per billion,2.541667,Parts per million,0.9125
Arizona,Phoenix,2014-01-19,Parts per billion,30.333333000000003,Parts per million,0.011292,Parts per billion,2.333333,Parts per million,0.958333
Arizona,Phoenix,2014-01-20,Parts per billion,32.791667,Parts per million,0.010833,Parts per billion,2.5,Parts per million,0.908333
Arizona,Phoenix,2014-01-21,Parts per billion,32.5,Parts per million,0.012958,Parts per billion,2.333333,Parts per million,0.7625
Arizona,Phoenix,2014-01-22,Parts per billion,34.291667,Parts per million,0.014292,Parts per billion,3.166667,Parts per million,0.783333
Arizona,Phoenix,2014-01-23,Parts per billion,31.125,Parts per million,0.018833000000000003,Parts per billion,2.75,Parts per million,0.629167
Arizona,Phoenix,2014-01-24,Parts per billion,13.0,Parts per million,0.024208,Parts per billion,0.454545,Parts per million,0.217391
